"","FECHA","NOMBRE_DIA","FESTIVO","SEMANA","MES","AÑO","COMUNA","Freq"
"14551","3/27/2018","MARTES","SMS",13,3,2018,"El Poblado",11
"14552","3/27/2018","MARTES","SMS",13,3,2018,"Belén",9
"14553","3/28/2014","VIERNES","0",13,3,2014,"Doce de Octubre",3
"14554","3/28/2014","VIERNES","0",13,3,2014,"Guayabal",11
"14555","3/28/2014","VIERNES","0",13,3,2014,"Castilla",14
"14556","3/28/2014","VIERNES","0",13,3,2014,"Laureles Estadio",27
"14557","3/28/2014","VIERNES","0",13,3,2014,"Robledo",4
"14558","3/28/2014","VIERNES","0",13,3,2014,"La América",4
"14559","3/28/2014","VIERNES","0",13,3,2014,"Popular",6
"14560","3/28/2014","VIERNES","0",13,3,2014,"El Poblado",17
"14561","3/28/2014","VIERNES","0",13,3,2014,"Villa Hermosa",3
"14562","3/28/2014","VIERNES","0",13,3,2014,"Buenos Aires",5
"14563","3/28/2014","VIERNES","0",13,3,2014,"La Candelaria",28
"14564","3/28/2014","VIERNES","0",13,3,2014,"San Javier",3
"14566","3/28/2014","VIERNES","0",13,3,2014,"Manrique",2
"14567","3/28/2014","VIERNES","0",13,3,2014,"Santa Cruz",4
"14568","3/28/2014","VIERNES","0",13,3,2014,"Belén",10
"14569","3/28/2014","VIERNES","0",13,3,2014,"Aranjuez",7
"14570","3/28/2015","SÁBADO","0",13,3,2015,"Aranjuez",6
"14571","3/28/2015","SÁBADO","0",13,3,2015,"Doce de Octubre",4
"14572","3/28/2015","SÁBADO","0",13,3,2015,"Laureles Estadio",12
"14574","3/28/2015","SÁBADO","0",13,3,2015,"Buenos Aires",2
"14575","3/28/2015","SÁBADO","0",13,3,2015,"Manrique",6
"14576","3/28/2015","SÁBADO","0",13,3,2015,"Guayabal",9
"14577","3/28/2015","SÁBADO","0",13,3,2015,"Belén",8
"14578","3/28/2015","SÁBADO","0",13,3,2015,"Villa Hermosa",1
"14579","3/28/2015","SÁBADO","0",13,3,2015,"La Candelaria",27
"14580","3/28/2015","SÁBADO","0",13,3,2015,"La América",4
"14581","3/28/2015","SÁBADO","0",13,3,2015,"El Poblado",9
"14582","3/28/2015","SÁBADO","0",13,3,2015,"Santa Cruz",0
"14583","3/28/2015","SÁBADO","0",13,3,2015,"Popular",1
"14584","3/28/2015","SÁBADO","0",13,3,2015,"Robledo",13
"14585","3/28/2015","SÁBADO","0",13,3,2015,"San Javier",3
"14586","3/28/2015","SÁBADO","0",13,3,2015,"Castilla",5
"14587","3/28/2016","LUNES","0",14,3,2016,"Doce de Octubre",3
"14588","3/28/2016","LUNES","0",14,3,2016,"Villa Hermosa",1
"14589","3/28/2016","LUNES","0",14,3,2016,"Belén",5
"14590","3/28/2016","LUNES","0",14,3,2016,"Aranjuez",11
"14591","3/28/2016","LUNES","0",14,3,2016,"Santa Cruz",2
"14593","3/28/2016","LUNES","0",14,3,2016,"La Candelaria",37
"14594","3/28/2016","LUNES","0",14,3,2016,"Guayabal",12
"14595","3/28/2016","LUNES","0",14,3,2016,"San Javier",5
"14596","3/28/2016","LUNES","0",14,3,2016,"Castilla",17
"14597","3/28/2016","LUNES","0",14,3,2016,"Buenos Aires",5
"14598","3/28/2016","LUNES","0",14,3,2016,"Popular",0
"14599","3/28/2016","LUNES","0",14,3,2016,"Laureles Estadio",17
"14600","3/28/2016","LUNES","0",14,3,2016,"Robledo",7
"14601","3/28/2016","LUNES","0",14,3,2016,"Manrique",7
"14602","3/28/2016","LUNES","0",14,3,2016,"El Poblado",6
"14603","3/28/2016","LUNES","0",14,3,2016,"La América",6
"14604","3/28/2017","MARTES","0",14,3,2017,"Doce de Octubre",1
"14605","3/28/2017","MARTES","0",14,3,2017,"La América",5
"14606","3/28/2017","MARTES","0",14,3,2017,"Guayabal",5
"14607","3/28/2017","MARTES","0",14,3,2017,"Buenos Aires",2
"14608","3/28/2017","MARTES","0",14,3,2017,"Belén",7
"14609","3/28/2017","MARTES","0",14,3,2017,"Aranjuez",7
"14610","3/28/2017","MARTES","0",14,3,2017,"Popular",2
"14611","3/28/2017","MARTES","0",14,3,2017,"Manrique",5
"14612","3/28/2017","MARTES","0",14,3,2017,"Castilla",21
"14613","3/28/2017","MARTES","0",14,3,2017,"El Poblado",7
"14614","3/28/2017","MARTES","0",14,3,2017,"Santa Cruz",0
"14615","3/28/2017","MARTES","0",14,3,2017,"Laureles Estadio",17
"14617","3/28/2017","MARTES","0",14,3,2017,"La Candelaria",30
"14618","3/28/2017","MARTES","0",14,3,2017,"San Javier",5
"14619","3/28/2017","MARTES","0",14,3,2017,"Robledo",7
"14620","3/28/2017","MARTES","0",14,3,2017,"Villa Hermosa",2
"14621","3/28/2018","MIERCOLES","SMS",13,3,2018,"Villa Hermosa",4
"14622","3/28/2018","MIERCOLES","SMS",13,3,2018,"Laureles Estadio",11
"14624","3/28/2018","MIERCOLES","SMS",13,3,2018,"Aranjuez",11
"14625","3/28/2018","MIERCOLES","SMS",13,3,2018,"El Poblado",5
"14626","3/28/2018","MIERCOLES","SMS",13,3,2018,"La América",2
"14627","3/28/2018","MIERCOLES","SMS",13,3,2018,"San Javier",2
"14628","3/28/2018","MIERCOLES","SMS",13,3,2018,"Belén",5
"14629","3/28/2018","MIERCOLES","SMS",13,3,2018,"Guayabal",6
"14630","3/28/2018","MIERCOLES","SMS",13,3,2018,"La Candelaria",19
"14631","3/28/2018","MIERCOLES","SMS",13,3,2018,"Doce de Octubre",4
"14632","3/28/2018","MIERCOLES","SMS",13,3,2018,"Buenos Aires",7
"14633","3/28/2018","MIERCOLES","SMS",13,3,2018,"Castilla",13
"14634","3/28/2018","MIERCOLES","SMS",13,3,2018,"Robledo",10
"14635","3/28/2018","MIERCOLES","SMS",13,3,2018,"Popular",4
"14636","3/28/2018","MIERCOLES","SMS",13,3,2018,"Manrique",5
"14637","3/28/2018","MIERCOLES","SMS",13,3,2018,"Santa Cruz",0
"14638","3/29/2014","SÁBADO","0",13,3,2014,"Laureles Estadio",12
"14639","3/29/2014","SÁBADO","0",13,3,2014,"El Poblado",12
"14640","3/29/2014","SÁBADO","0",13,3,2014,"Buenos Aires",5
"14641","3/29/2014","SÁBADO","0",13,3,2014,"Guayabal",9
"14642","3/29/2014","SÁBADO","0",13,3,2014,"Belén",13
"14643","3/29/2014","SÁBADO","0",13,3,2014,"Castilla",15
"14644","3/29/2014","SÁBADO","0",13,3,2014,"Robledo",11
"14645","3/29/2014","SÁBADO","0",13,3,2014,"Manrique",5
"14646","3/29/2014","SÁBADO","0",13,3,2014,"San Javier",2
"14647","3/29/2014","SÁBADO","0",13,3,2014,"Popular",3
"14648","3/29/2014","SÁBADO","0",13,3,2014,"La América",3
"14649","3/29/2014","SÁBADO","0",13,3,2014,"La Candelaria",21
"14650","3/29/2014","SÁBADO","0",13,3,2014,"Santa Cruz",5
"14651","3/29/2014","SÁBADO","0",13,3,2014,"Doce de Octubre",1
"14653","3/29/2014","SÁBADO","0",13,3,2014,"Aranjuez",7
"14654","3/29/2014","SÁBADO","0",13,3,2014,"Villa Hermosa",3
"14655","3/29/2015","DOMINGO","2",13,3,2015,"Belén",7
"14656","3/29/2015","DOMINGO","2",13,3,2015,"Aranjuez",7
"14657","3/29/2015","DOMINGO","2",13,3,2015,"Buenos Aires",4
"14659","3/29/2015","DOMINGO","2",13,3,2015,"Santa Cruz",2
"14660","3/29/2015","DOMINGO","2",13,3,2015,"Doce de Octubre",3
"14661","3/29/2015","DOMINGO","2",13,3,2015,"Guayabal",3
"14662","3/29/2015","DOMINGO","2",13,3,2015,"La América",3
"14663","3/29/2015","DOMINGO","2",13,3,2015,"Manrique",2
"14664","3/29/2015","DOMINGO","2",13,3,2015,"El Poblado",4
"14665","3/29/2015","DOMINGO","2",13,3,2015,"Castilla",6
"14666","3/29/2015","DOMINGO","2",13,3,2015,"Laureles Estadio",7
"14667","3/29/2015","DOMINGO","2",13,3,2015,"San Javier",1
"14668","3/29/2015","DOMINGO","2",13,3,2015,"La Candelaria",10
"14669","3/29/2015","DOMINGO","2",13,3,2015,"Popular",2
"14670","3/29/2015","DOMINGO","2",13,3,2015,"Villa Hermosa",5
"14671","3/29/2015","DOMINGO","2",13,3,2015,"Robledo",4
"14672","3/29/2016","MARTES","0",14,3,2016,"Aranjuez",6
"14673","3/29/2016","MARTES","0",14,3,2016,"Santa Cruz",2
"14674","3/29/2016","MARTES","0",14,3,2016,"San Javier",0
"14675","3/29/2016","MARTES","0",14,3,2016,"Guayabal",10
"14676","3/29/2016","MARTES","0",14,3,2016,"Buenos Aires",3
"14677","3/29/2016","MARTES","0",14,3,2016,"Belén",11
"14678","3/29/2016","MARTES","0",14,3,2016,"La Candelaria",21
"14679","3/29/2016","MARTES","0",14,3,2016,"Castilla",9
"14680","3/29/2016","MARTES","0",14,3,2016,"Manrique",3
"14682","3/29/2016","MARTES","0",14,3,2016,"El Poblado",16
"14683","3/29/2016","MARTES","0",14,3,2016,"Robledo",5
"14684","3/29/2016","MARTES","0",14,3,2016,"La América",1
"14685","3/29/2016","MARTES","0",14,3,2016,"Laureles Estadio",14
"14686","3/29/2016","MARTES","0",14,3,2016,"Villa Hermosa",4
"14687","3/29/2016","MARTES","0",14,3,2016,"Doce de Octubre",3
"14688","3/29/2016","MARTES","0",14,3,2016,"Popular",3
"14689","3/29/2017","MIERCOLES","0",14,3,2017,"Castilla",12
"14690","3/29/2017","MIERCOLES","0",14,3,2017,"Robledo",6
"14691","3/29/2017","MIERCOLES","0",14,3,2017,"Doce de Octubre",4
"14692","3/29/2017","MIERCOLES","0",14,3,2017,"El Poblado",15
"14693","3/29/2017","MIERCOLES","0",14,3,2017,"Aranjuez",9
"14694","3/29/2017","MIERCOLES","0",14,3,2017,"Belén",10
"14695","3/29/2017","MIERCOLES","0",14,3,2017,"La Candelaria",24
"14696","3/29/2017","MIERCOLES","0",14,3,2017,"Manrique",2
"14697","3/29/2017","MIERCOLES","0",14,3,2017,"Villa Hermosa",4
"14698","3/29/2017","MIERCOLES","0",14,3,2017,"Santa Cruz",2
"14699","3/29/2017","MIERCOLES","0",14,3,2017,"San Javier",0
"14700","3/29/2017","MIERCOLES","0",14,3,2017,"Guayabal",11
"14701","3/29/2017","MIERCOLES","0",14,3,2017,"La América",1
"14702","3/29/2017","MIERCOLES","0",14,3,2017,"Buenos Aires",3
"14703","3/29/2017","MIERCOLES","0",14,3,2017,"Popular",1
"14705","3/29/2017","MIERCOLES","0",14,3,2017,"Laureles Estadio",21
"14706","3/29/2018","JUEVES","2",13,3,2018,"La Candelaria",9
"14707","3/29/2018","JUEVES","2",13,3,2018,"Belén",3
"14708","3/29/2018","JUEVES","2",13,3,2018,"El Poblado",4
"14709","3/29/2018","JUEVES","2",13,3,2018,"Aranjuez",3
"14710","3/29/2018","JUEVES","2",13,3,2018,"Buenos Aires",4
"14711","3/29/2018","JUEVES","2",13,3,2018,"Robledo",5
"14712","3/29/2018","JUEVES","2",13,3,2018,"Laureles Estadio",6
"14713","3/29/2018","JUEVES","2",13,3,2018,"Santa Cruz",1
"14714","3/29/2018","JUEVES","2",13,3,2018,"Castilla",8
"14715","3/29/2018","JUEVES","2",13,3,2018,"La América",3
"14716","3/29/2018","JUEVES","2",13,3,2018,"Manrique",4
"14718","3/29/2018","JUEVES","2",13,3,2018,"Guayabal",5
"14719","3/29/2018","JUEVES","2",13,3,2018,"Doce de Octubre",3
"14720","3/29/2018","JUEVES","2",13,3,2018,"Villa Hermosa",1
"14721","3/29/2018","JUEVES","2",13,3,2018,"San Javier",2
"14722","3/29/2018","JUEVES","2",13,3,2018,"Popular",1
"14723","3/3/2014","LUNES","0",10,3,2014,"El Poblado",17
"14724","3/3/2014","LUNES","0",10,3,2014,"La América",6
"14725","3/3/2014","LUNES","0",10,3,2014,"San Javier",2
"14726","3/3/2014","LUNES","0",10,3,2014,"Belén",6
"14727","3/3/2014","LUNES","0",10,3,2014,"Buenos Aires",4
"14728","3/3/2014","LUNES","0",10,3,2014,"Santa Cruz",1
"14729","3/3/2014","LUNES","0",10,3,2014,"Doce de Octubre",2
"14730","3/3/2014","LUNES","0",10,3,2014,"Guayabal",11
"14732","3/3/2014","LUNES","0",10,3,2014,"Popular",4
"14733","3/3/2014","LUNES","0",10,3,2014,"Robledo",12
"14734","3/3/2014","LUNES","0",10,3,2014,"Manrique",4
"14735","3/3/2014","LUNES","0",10,3,2014,"Aranjuez",9
"14736","3/3/2014","LUNES","0",10,3,2014,"Villa Hermosa",3
"14737","3/3/2014","LUNES","0",10,3,2014,"Castilla",12
"14738","3/3/2014","LUNES","0",10,3,2014,"La Candelaria",23
"14739","3/3/2014","LUNES","0",10,3,2014,"Laureles Estadio",22
"14740","3/3/2015","MARTES","0",10,3,2015,"Belén",6
"14741","3/3/2015","MARTES","0",10,3,2015,"La América",2
"14742","3/3/2015","MARTES","0",10,3,2015,"La Candelaria",22
"14743","3/3/2015","MARTES","0",10,3,2015,"Aranjuez",9
"14745","3/3/2015","MARTES","0",10,3,2015,"Laureles Estadio",17
"14746","3/3/2015","MARTES","0",10,3,2015,"Villa Hermosa",9
"14747","3/3/2015","MARTES","0",10,3,2015,"El Poblado",14
"14748","3/3/2015","MARTES","0",10,3,2015,"Manrique",3
"14749","3/3/2015","MARTES","0",10,3,2015,"Buenos Aires",4
"14750","3/3/2015","MARTES","0",10,3,2015,"Guayabal",7
"14751","3/3/2015","MARTES","0",10,3,2015,"San Javier",5
"14752","3/3/2015","MARTES","0",10,3,2015,"Santa Cruz",0
"14753","3/3/2015","MARTES","0",10,3,2015,"Castilla",12
"14754","3/3/2015","MARTES","0",10,3,2015,"Popular",0
"14755","3/3/2015","MARTES","0",10,3,2015,"Robledo",13
"14756","3/3/2015","MARTES","0",10,3,2015,"Doce de Octubre",3
"14757","3/3/2016","JUEVES","0",10,3,2016,"El Poblado",13
"14758","3/3/2016","JUEVES","0",10,3,2016,"Belén",11
"14759","3/3/2016","JUEVES","0",10,3,2016,"La América",7
"14760","3/3/2016","JUEVES","0",10,3,2016,"Villa Hermosa",4
"14761","3/3/2016","JUEVES","0",10,3,2016,"Laureles Estadio",14
"14762","3/3/2016","JUEVES","0",10,3,2016,"Manrique",1
"14763","3/3/2016","JUEVES","0",10,3,2016,"La Candelaria",21
"14764","3/3/2016","JUEVES","0",10,3,2016,"Aranjuez",7
"14765","3/3/2016","JUEVES","0",10,3,2016,"Castilla",9
"14766","3/3/2016","JUEVES","0",10,3,2016,"Doce de Octubre",2
"14767","3/3/2016","JUEVES","0",10,3,2016,"Buenos Aires",8
"14769","3/3/2016","JUEVES","0",10,3,2016,"Guayabal",8
"14770","3/3/2016","JUEVES","0",10,3,2016,"Santa Cruz",0
"14771","3/3/2016","JUEVES","0",10,3,2016,"Popular",2
"14772","3/3/2016","JUEVES","0",10,3,2016,"Robledo",5
"14773","3/3/2016","JUEVES","0",10,3,2016,"San Javier",1
"14774","3/3/2017","VIERNES","0",10,3,2017,"Guayabal",7
"14775","3/3/2017","VIERNES","0",10,3,2017,"Robledo",8
"14776","3/3/2017","VIERNES","0",10,3,2017,"Belén",2
"14777","3/3/2017","VIERNES","0",10,3,2017,"San Javier",2
"14778","3/3/2017","VIERNES","0",10,3,2017,"Santa Cruz",1
"14779","3/3/2017","VIERNES","0",10,3,2017,"El Poblado",9
"14780","3/3/2017","VIERNES","0",10,3,2017,"Laureles Estadio",10
"14782","3/3/2017","VIERNES","0",10,3,2017,"Manrique",2
"14783","3/3/2017","VIERNES","0",10,3,2017,"La América",8
"14784","3/3/2017","VIERNES","0",10,3,2017,"Buenos Aires",4
"14785","3/3/2017","VIERNES","0",10,3,2017,"Popular",0
"14786","3/3/2017","VIERNES","0",10,3,2017,"Aranjuez",9
"14787","3/3/2017","VIERNES","0",10,3,2017,"Castilla",11
"14788","3/3/2017","VIERNES","0",10,3,2017,"Doce de Octubre",1
"14789","3/3/2017","VIERNES","0",10,3,2017,"Villa Hermosa",2
"14790","3/3/2017","VIERNES","0",10,3,2017,"La Candelaria",25
"14791","3/3/2018","SÁBADO","0",9,3,2018,"Buenos Aires",8
"14793","3/3/2018","SÁBADO","0",9,3,2018,"Belén",10
"14794","3/3/2018","SÁBADO","0",9,3,2018,"Popular",0
"14795","3/3/2018","SÁBADO","0",9,3,2018,"Guayabal",4
"14796","3/3/2018","SÁBADO","0",9,3,2018,"Robledo",14
"14797","3/3/2018","SÁBADO","0",9,3,2018,"Aranjuez",8
"14798","3/3/2018","SÁBADO","0",9,3,2018,"El Poblado",6
"14799","3/3/2018","SÁBADO","0",9,3,2018,"San Javier",1
"14800","3/3/2018","SÁBADO","0",9,3,2018,"Doce de Octubre",4
"14801","3/3/2018","SÁBADO","0",9,3,2018,"Santa Cruz",5
"14802","3/3/2018","SÁBADO","0",9,3,2018,"Villa Hermosa",3
"14803","3/3/2018","SÁBADO","0",9,3,2018,"Manrique",8
"14804","3/3/2018","SÁBADO","0",9,3,2018,"La Candelaria",22
"14805","3/3/2018","SÁBADO","0",9,3,2018,"Castilla",20
"14806","3/3/2018","SÁBADO","0",9,3,2018,"La América",3
"14807","3/3/2018","SÁBADO","0",9,3,2018,"Laureles Estadio",14
"14808","3/30/2014","DOMINGO","0",13,3,2014,"Belén",6
"14809","3/30/2014","DOMINGO","0",13,3,2014,"Manrique",4
"14811","3/30/2014","DOMINGO","0",13,3,2014,"La Candelaria",13
"14812","3/30/2014","DOMINGO","0",13,3,2014,"Aranjuez",3
"14813","3/30/2014","DOMINGO","0",13,3,2014,"Laureles Estadio",8
"14814","3/30/2014","DOMINGO","0",13,3,2014,"Doce de Octubre",5
"14815","3/30/2014","DOMINGO","0",13,3,2014,"Popular",2
"14816","3/30/2014","DOMINGO","0",13,3,2014,"San Javier",3
"14817","3/30/2014","DOMINGO","0",13,3,2014,"Buenos Aires",4
"14818","3/30/2014","DOMINGO","0",13,3,2014,"El Poblado",5
"14819","3/30/2014","DOMINGO","0",13,3,2014,"Castilla",6
"14820","3/30/2014","DOMINGO","0",13,3,2014,"La América",3
"14821","3/30/2014","DOMINGO","0",13,3,2014,"Guayabal",12
"14822","3/30/2014","DOMINGO","0",13,3,2014,"Santa Cruz",2
"14823","3/30/2014","DOMINGO","0",13,3,2014,"Robledo",12
"14824","3/30/2014","DOMINGO","0",13,3,2014,"Villa Hermosa",5
"14825","3/30/2015","LUNES","SMS",14,3,2015,"Belén",13
"14826","3/30/2015","LUNES","SMS",14,3,2015,"Santa Cruz",2
"14827","3/30/2015","LUNES","SMS",14,3,2015,"Doce de Octubre",2
"14828","3/30/2015","LUNES","SMS",14,3,2015,"Aranjuez",12
"14829","3/30/2015","LUNES","SMS",14,3,2015,"Buenos Aires",4
"14830","3/30/2015","LUNES","SMS",14,3,2015,"Robledo",7
"14831","3/30/2015","LUNES","SMS",14,3,2015,"Popular",1
"14832","3/30/2015","LUNES","SMS",14,3,2015,"Guayabal",8
"14833","3/30/2015","LUNES","SMS",14,3,2015,"San Javier",2
"14834","3/30/2015","LUNES","SMS",14,3,2015,"La Candelaria",30
"14835","3/30/2015","LUNES","SMS",14,3,2015,"Villa Hermosa",3
"14836","3/30/2015","LUNES","SMS",14,3,2015,"El Poblado",10
"14837","3/30/2015","LUNES","SMS",14,3,2015,"Manrique",1
"14839","3/30/2015","LUNES","SMS",14,3,2015,"Laureles Estadio",15
"14840","3/30/2015","LUNES","SMS",14,3,2015,"La América",2
"14841","3/30/2015","LUNES","SMS",14,3,2015,"Castilla",12
"14842","3/30/2016","MIERCOLES","0",14,3,2016,"Laureles Estadio",11
"14843","3/30/2016","MIERCOLES","0",14,3,2016,"Castilla",9
"14844","3/30/2016","MIERCOLES","0",14,3,2016,"San Javier",1
"14845","3/30/2016","MIERCOLES","0",14,3,2016,"Manrique",4
"14846","3/30/2016","MIERCOLES","0",14,3,2016,"La América",10
"14847","3/30/2016","MIERCOLES","0",14,3,2016,"Villa Hermosa",10
"14848","3/30/2016","MIERCOLES","0",14,3,2016,"Doce de Octubre",0
"14849","3/30/2016","MIERCOLES","0",14,3,2016,"La Candelaria",30
"14850","3/30/2016","MIERCOLES","0",14,3,2016,"Guayabal",8
"14851","3/30/2016","MIERCOLES","0",14,3,2016,"Buenos Aires",3
"14852","3/30/2016","MIERCOLES","0",14,3,2016,"Popular",1
"14853","3/30/2016","MIERCOLES","0",14,3,2016,"El Poblado",11
"14855","3/30/2016","MIERCOLES","0",14,3,2016,"Robledo",7
"14856","3/30/2016","MIERCOLES","0",14,3,2016,"Santa Cruz",2
"14857","3/30/2016","MIERCOLES","0",14,3,2016,"Belén",13
"14858","3/30/2016","MIERCOLES","0",14,3,2016,"Aranjuez",8
"14859","3/30/2017","JUEVES","0",14,3,2017,"Santa Cruz",0
"14860","3/30/2017","JUEVES","0",14,3,2017,"La América",4
"14861","3/30/2017","JUEVES","0",14,3,2017,"Robledo",12
"14862","3/30/2017","JUEVES","0",14,3,2017,"San Javier",0
"14863","3/30/2017","JUEVES","0",14,3,2017,"Castilla",25
"14864","3/30/2017","JUEVES","0",14,3,2017,"Laureles Estadio",15
"14865","3/30/2017","JUEVES","0",14,3,2017,"Belén",8
"14866","3/30/2017","JUEVES","0",14,3,2017,"El Poblado",21
"14867","3/30/2017","JUEVES","0",14,3,2017,"Guayabal",13
"14868","3/30/2017","JUEVES","0",14,3,2017,"Villa Hermosa",1
"14869","3/30/2017","JUEVES","0",14,3,2017,"Doce de Octubre",2
"14870","3/30/2017","JUEVES","0",14,3,2017,"Aranjuez",10
"14871","3/30/2017","JUEVES","0",14,3,2017,"Buenos Aires",8
"14873","3/30/2017","JUEVES","0",14,3,2017,"Manrique",3
"14874","3/30/2017","JUEVES","0",14,3,2017,"La Candelaria",27
"14875","3/30/2017","JUEVES","0",14,3,2017,"Popular",3
"14876","3/30/2018","VIERNES","2",13,3,2018,"San Javier",2
"14877","3/30/2018","VIERNES","2",13,3,2018,"La Candelaria",3
"14878","3/30/2018","VIERNES","2",13,3,2018,"Robledo",2
"14879","3/30/2018","VIERNES","2",13,3,2018,"Manrique",2
"14880","3/30/2018","VIERNES","2",13,3,2018,"Santa Cruz",1
"14881","3/30/2018","VIERNES","2",13,3,2018,"Belén",2
"14882","3/30/2018","VIERNES","2",13,3,2018,"El Poblado",4
"14883","3/30/2018","VIERNES","2",13,3,2018,"Castilla",4
"14884","3/30/2018","VIERNES","2",13,3,2018,"Aranjuez",3
"14885","3/30/2018","VIERNES","2",13,3,2018,"Laureles Estadio",1
"14886","3/30/2018","VIERNES","2",13,3,2018,"Villa Hermosa",2
"14887","3/30/2018","VIERNES","2",13,3,2018,"Doce de Octubre",1
"14889","3/30/2018","VIERNES","2",13,3,2018,"Popular",2
"14890","3/30/2018","VIERNES","2",13,3,2018,"Buenos Aires",0
"14891","3/30/2018","VIERNES","2",13,3,2018,"La América",0
"14892","3/30/2018","VIERNES","2",13,3,2018,"Guayabal",3
"14893","3/31/2014","LUNES","0",14,3,2014,"Villa Hermosa",4
"14894","3/31/2014","LUNES","0",14,3,2014,"Castilla",10
"14895","3/31/2014","LUNES","0",14,3,2014,"Laureles Estadio",10
"14896","3/31/2014","LUNES","0",14,3,2014,"Santa Cruz",1
"14897","3/31/2014","LUNES","0",14,3,2014,"La Candelaria",26
"14898","3/31/2014","LUNES","0",14,3,2014,"El Poblado",11
"14899","3/31/2014","LUNES","0",14,3,2014,"Buenos Aires",1
"14900","3/31/2014","LUNES","0",14,3,2014,"Manrique",5
"14901","3/31/2014","LUNES","0",14,3,2014,"Doce de Octubre",2
"14902","3/31/2014","LUNES","0",14,3,2014,"San Javier",3
"14904","3/31/2014","LUNES","0",14,3,2014,"Robledo",5
"14905","3/31/2014","LUNES","0",14,3,2014,"Popular",4
"14906","3/31/2014","LUNES","0",14,3,2014,"La América",6
"14907","3/31/2014","LUNES","0",14,3,2014,"Guayabal",13
"14908","3/31/2014","LUNES","0",14,3,2014,"Aranjuez",8
"14909","3/31/2014","LUNES","0",14,3,2014,"Belén",8
"14910","3/31/2015","MARTES","SMS",14,3,2015,"San Javier",3
"14911","3/31/2015","MARTES","SMS",14,3,2015,"Robledo",8
"14912","3/31/2015","MARTES","SMS",14,3,2015,"Belén",3
"14913","3/31/2015","MARTES","SMS",14,3,2015,"Villa Hermosa",2
"14914","3/31/2015","MARTES","SMS",14,3,2015,"Manrique",2
"14915","3/31/2015","MARTES","SMS",14,3,2015,"Popular",4
"14916","3/31/2015","MARTES","SMS",14,3,2015,"Guayabal",4
"14917","3/31/2015","MARTES","SMS",14,3,2015,"Santa Cruz",1
"14918","3/31/2015","MARTES","SMS",14,3,2015,"El Poblado",10
"14919","3/31/2015","MARTES","SMS",14,3,2015,"Laureles Estadio",13
"14920","3/31/2015","MARTES","SMS",14,3,2015,"Doce de Octubre",2
"14921","3/31/2015","MARTES","SMS",14,3,2015,"Castilla",7
"14923","3/31/2015","MARTES","SMS",14,3,2015,"La América",4
"14924","3/31/2015","MARTES","SMS",14,3,2015,"La Candelaria",30
"14925","3/31/2015","MARTES","SMS",14,3,2015,"Aranjuez",3
"14926","3/31/2015","MARTES","SMS",14,3,2015,"Buenos Aires",3
"14927","3/31/2016","JUEVES","0",14,3,2016,"Aranjuez",9
"14928","3/31/2016","JUEVES","0",14,3,2016,"Manrique",2
"14930","3/31/2016","JUEVES","0",14,3,2016,"La América",2
"14931","3/31/2016","JUEVES","0",14,3,2016,"Doce de Octubre",7
"14932","3/31/2016","JUEVES","0",14,3,2016,"Belén",12
"14933","3/31/2016","JUEVES","0",14,3,2016,"Popular",0
"14934","3/31/2016","JUEVES","0",14,3,2016,"Castilla",9
"14935","3/31/2016","JUEVES","0",14,3,2016,"El Poblado",4
"14936","3/31/2016","JUEVES","0",14,3,2016,"La Candelaria",26
"14937","3/31/2016","JUEVES","0",14,3,2016,"Santa Cruz",2
"14938","3/31/2016","JUEVES","0",14,3,2016,"Villa Hermosa",3
"14939","3/31/2016","JUEVES","0",14,3,2016,"Laureles Estadio",21
"14940","3/31/2016","JUEVES","0",14,3,2016,"Buenos Aires",3
"14941","3/31/2016","JUEVES","0",14,3,2016,"San Javier",2
"14942","3/31/2016","JUEVES","0",14,3,2016,"Robledo",4
"14943","3/31/2016","JUEVES","0",14,3,2016,"Guayabal",11
"14944","3/31/2017","VIERNES","0",14,3,2017,"Manrique",5
"14945","3/31/2017","VIERNES","0",14,3,2017,"Popular",1
"14946","3/31/2017","VIERNES","0",14,3,2017,"La América",7
"14947","3/31/2017","VIERNES","0",14,3,2017,"La Candelaria",27
"14948","3/31/2017","VIERNES","0",14,3,2017,"Doce de Octubre",0
"14949","3/31/2017","VIERNES","0",14,3,2017,"San Javier",1
"14950","3/31/2017","VIERNES","0",14,3,2017,"Villa Hermosa",2
"14951","3/31/2017","VIERNES","0",14,3,2017,"Santa Cruz",3
"14952","3/31/2017","VIERNES","0",14,3,2017,"Laureles Estadio",15
"14953","3/31/2017","VIERNES","0",14,3,2017,"Belén",11
"14954","3/31/2017","VIERNES","0",14,3,2017,"Guayabal",11
"14955","3/31/2017","VIERNES","0",14,3,2017,"Robledo",14
"14956","3/31/2017","VIERNES","0",14,3,2017,"Buenos Aires",6
"14957","3/31/2017","VIERNES","0",14,3,2017,"Castilla",16
"14959","3/31/2017","VIERNES","0",14,3,2017,"Aranjuez",11
"14960","3/31/2017","VIERNES","0",14,3,2017,"El Poblado",13
"14961","3/31/2018","SÁBADO","SMS",13,3,2018,"Doce de Octubre",3
"14962","3/31/2018","SÁBADO","SMS",13,3,2018,"Guayabal",3
"14964","3/31/2018","SÁBADO","SMS",13,3,2018,"La Candelaria",8
"14965","3/31/2018","SÁBADO","SMS",13,3,2018,"Castilla",11
"14966","3/31/2018","SÁBADO","SMS",13,3,2018,"Buenos Aires",5
